,author,date,n_likes,n_reposts,with_photo,is_repost?,text,T,Po,U,DD,Ff,N,VV,Td
5036,dying,2015-04-12,2575,34,False,False,влюбляться,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5037,dying,2015-04-12,1022,0,False,False,че делать сидеть ждать лайка,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5038,dying,2015-04-12,2373,25,False,False,любить ничеси,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5039,dying,2015-04-12,2652,25,False,False,конец занести чс приятный отношение,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5040,dying,2015-04-12,5566,73,False,False,хотеть шоколадный шоколад шоколад шоколад,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5041,dying,2015-04-12,2665,44,False,False,кто-то гулять целоваться ругаться сидеть сохранять картиночка,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5042,dying,2015-04-12,2651,27,False,False,подорожник ревность пожалуйста,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5043,dying,2015-04-12,3577,36,False,False,плохой дочь хуевый человек ужасный девушка здрасте,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5044,dying,2015-04-12,1919,15,False,False,заменять,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5045,dying,2015-04-12,2155,19,False,False,когда-то это чмо нравиться,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5046,dying,2015-04-12,2841,37,False,False,красивый показываться,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5047,dying,2015-04-12,2096,13,False,False,зайя непостоянный любить расставаться хотя хотя,26.4,732.1,75.0,"Ветер, дующий с запада",2.0,4.0,10.0,21.6
5048,dying,2015-04-11,2468,24,False,False,любой непонятный ситуация съебывать онлайн,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5049,dying,2015-04-11,1707,12,False,False,любовь играть останавливаться,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5050,dying,2015-04-11,1904,30,False,False,каждый лера фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5051,dying,2015-04-11,3283,27,False,False,мама жить вечно,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5052,dying,2015-04-11,1669,24,False,False,каждый катя фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5053,dying,2015-04-11,1505,18,False,False,каждый даша фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5054,dying,2015-04-11,1604,13,False,False,каждый юля фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5055,dying,2015-04-11,2543,33,False,False,тянуть,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5056,dying,2015-04-11,1358,12,False,False,каждый диана фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5057,dying,2015-04-11,765,10,False,False,каждый саша фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5058,dying,2015-04-11,1121,8,False,False,каждый лена фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5059,dying,2015-04-11,651,9,False,False,каждый алиса фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5060,dying,2015-04-11,891,14,False,False,каждый маша фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5061,dying,2015-04-11,1830,29,False,False,каждый настя фея,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5062,dying,2015-04-11,1942,10,False,False,сделать что-то кроме лайков,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5063,dying,2015-04-11,2223,21,False,False,чувство изливать душа друг просто переводить тема рассказывать что-то свое,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5064,dying,2015-04-11,1795,22,False,False,хотеть вернуть,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5065,dying,2015-04-11,1579,10,False,False,весь страдать любовь,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5066,dying,2015-04-11,2646,23,False,False,семейный положение смотреть друг друг,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5067,dying,2015-04-11,1900,19,False,False,ревность сжирать голова,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5068,dying,2015-04-11,1501,14,False,False,прощать человек кроме отсутствие,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5069,dying,2015-04-11,3135,49,False,False,глупый глупый маленький девочка глупый мечта,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5070,dying,2015-04-11,1855,14,False,False,ой идти нахуй,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5071,dying,2015-04-11,3148,30,False,False,любить добрый душа шутить жопастенький,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5072,dying,2015-04-11,1804,15,False,False,расстояние че сукападло,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5073,dying,2015-04-11,1722,11,False,False,бросать спасибо одиночество это милый,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5074,dying,2015-04-11,1776,26,False,False,боже любить,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5075,dying,2015-04-11,1964,19,False,False,мм блейзер мм 13,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5076,dying,2015-04-11,2040,34,False,False,нету близко слышать,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5077,dying,2015-04-11,1115,10,False,False,ждать перемена приходить,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5078,dying,2015-04-11,1529,17,False,False,бабушка почему большой глаз персонаж аниме,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5079,dying,2015-04-11,1730,8,False,False,ебать баба свежий сено привет сергей есенин,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5080,dying,2015-04-11,1929,17,False,False,слышь че принцесск,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5081,dying,2015-04-11,2102,23,False,False,никто любить любить плевать хотеть,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5082,dying,2015-04-11,2025,27,False,False,сколько месяц неделя день,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5083,dying,2015-04-11,1546,15,False,False,гавно спасибо комплимент,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5084,dying,2015-04-11,1554,16,False,False,любить делать огромный ошибка,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5085,dying,2015-04-11,2072,23,False,False,выходить окно 15 минута назад,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5086,dying,2015-04-11,2375,25,False,False,твой недостаток вселенная,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5087,dying,2015-04-11,2549,30,False,False,бояться потерять человек,32.5,730.3,58.0,"Ветер, дующий с юго-запада",4.0,4.0,10.0,23.3
5088,dying,2015-04-10,2218,34,False,False,ждать день смочь обнимать,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5089,dying,2015-04-10,2240,22,False,False,богиня первый писать,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5090,dying,2015-04-10,2641,37,False,False,лишний везде,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5091,dying,2015-04-10,2071,18,False,False,каждый диана бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5092,dying,2015-04-10,2142,23,False,False,окей гугл переставать ревновать,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5093,dying,2015-04-10,1160,9,False,False,каждый саша бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5094,dying,2015-04-10,1621,15,False,False,каждый кристина бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5095,dying,2015-04-10,2123,32,False,False,каждый настя бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5096,dying,2015-04-10,1553,15,False,False,каждый юля бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5097,dying,2015-04-10,1847,17,False,False,каждый вика бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5098,dying,2015-04-10,1489,21,False,False,каждый лера бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5099,dying,2015-04-10,1133,13,False,False,каждый маша бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5100,dying,2015-04-10,1163,10,False,False,каждый оля бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5101,dying,2015-04-10,1447,27,False,False,каждый даша бандитка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5102,dying,2015-04-10,3244,31,False,False,каждый девочка любить пожирать,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5103,dying,2015-04-10,2021,26,False,False,проблема нравиться,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5104,dying,2015-04-10,2406,37,False,False,глупый влюбленный девочка,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5105,dying,2015-04-10,1453,8,False,False,скачать любовь смс регистрация,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5106,dying,2015-04-10,2065,23,False,False,хотеть очки помогать разглядеть человек мразь,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5107,dying,2015-04-10,1849,18,False,False,любить это исключать бесить,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5108,dying,2015-04-10,1907,23,False,False,личный сорт долбаеба,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5109,dying,2015-04-10,2490,22,False,False,весь жизнь заниматься худеть отращивать волос баба,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
5110,dying,2015-04-10,1822,18,False,False,предатель,32.9,730.4,50.0,"Ветер, дующий с юга",3.0,4.0,10.0,21.1
