,author,date,text,n_likes,n_reposts,with_photo,is_repost?
8290,dying,13 янв 2015,"обнимать   я ,  словно   ты   мой   алкоголь .",387,5,False,False
8291,dying,13 янв 2015,водка   в   рот   и   все   пройти .,522,4,False,False
8292,dying,13 янв 2015,хорошо   бы   не   знать   ты .,373,1,False,False
8293,dying,13 янв 2015,я   хотеть   что   бы   ты   быть   мой,462,2,False,False
8294,dying,13 янв 2015,это   быть   чудесния   сон,277,2,False,False
8295,dying,13 янв 2015,я   хотеть   не   просыпаться,395,1,False,False
8296,dying,13 янв 2015,переизбыток   зима   в   сердце,291,0,False,False
8297,dying,13 янв 2015,"не   общаться   со   я ,  я   уебище",488,3,False,False
8298,dying,13 янв 2015,мазафак,432,2,False,False
8299,dying,13 янв 2015,"трудно   так   без   ты ,  знать ,  особенно   вечер",415,3,False,False
8300,dying,13 янв 2015,слушать   сплин   и   плакать,588,7,False,False
8301,dying,13 янв 2015,"дом ,  в   который   я   все   ненавидеть",317,1,False,False
8302,dying,13 янв 2015,обидненько,338,2,False,False
8303,dying,13 янв 2015,все   хороший   быть   всего   лишь   во   сон,271,0,False,False
8304,dying,13 янв 2015,"любовь  -  это   всего   лишь   туман ,  рассевающийся   с   первый   луч   реальность",295,1,False,False
8305,dying,13 янв 2015,ну   нах   написать ?   ну   норма   же   все   быть,407,0,False,False
8306,dying,13 янв 2015,знать   что   самый   страшный   в   жизнь ?   ебать   твой,515,3,False,False
8307,dying,12 янв 2015,хотеть   с   ты   фото,834,3,False,False
8308,dying,12 янв 2015,"обнимать   я ,  словно   ты   мой   алкоголь .",398,0,False,False
8309,dying,12 янв 2015,а   по   ночь   хавать   вместе   заебись,379,1,False,False
8310,dying,12 янв 2015,"уже   не   замечать ,  как   цитировать   ты",451,2,False,False
8311,dying,12 янв 2015,"у   все   любовь ,  а   у   я   сериал",442,2,False,False
8312,dying,12 янв 2015,"он   любить   ты , но   она   любить   тоже",496,4,False,False
8313,dying,12 янв 2015,"в   глаз   твой   не   видеть ,  то   что   видеть   рано .",419,0,False,False
8314,dying,12 янв 2015,я   вы   лавка - скамейка  : 3,360,3,False,False
8315,dying,12 янв 2015,"действовать ,  как   велеть   ты   сердце .  вставать   с   теплый   постель   и   пойти   пожирать .",359,3,False,False
8316,dying,12 янв 2015,"я   жаль   человек , который   никогда   не   сходить   с   ум .",412,5,False,False
8317,dying,12 янв 2015,я   жирный   и   гордиться   это,346,0,False,False
8318,dying,12 янв 2015,- все   как   в   ссср .  - почему ?  - у   я   тоже   нет   секс,378,0,False,False
8319,dying,12 янв 2015,ты   просто   начинка   для   гроб .,465,3,False,False
8320,dying,12 янв 2015,ты   звезда   в   чей-то   небо .,347,1,False,False
8321,dying,12 янв 2015,"когда   я   скучно ,  я   читать   молитва   как   рэп .",307,2,False,False
8322,dying,12 янв 2015,"санта   лючия   какой-то ,  а   не   жизнь .",562,1,False,False
8323,dying,12 янв 2015,"все   быть , но   не   сразу",362,4,False,False
8324,dying,12 янв 2015,чо   то   как-то   все   сложно .   бля .,669,9,False,False
8325,dying,12 янв 2015,наш   огонь   не   потушить .,328,4,False,False
8326,dying,12 янв 2015,спать  -  это   чудесно,434,11,False,False
8327,dying,12 янв 2015,"ой , идти   нахуй",452,1,False,False
8328,dying,12 янв 2015,"сжигать   себя   память , чтобы   не   думать   о   ты",374,2,False,False
8329,dying,12 янв 2015,"все   шлюхишлюхишлюха , а   я   богиня",519,5,False,False
8330,dying,12 янв 2015,спать  -  это   чудесно,328,3,False,False
8331,dying,12 янв 2015,сарказм  -  мой   единственный   защита   .,354,5,False,False
8332,dying,12 янв 2015,один   в   поле   не   пони,362,3,False,False
8333,dying,12 янв 2015,"я   любить   ты , а   ты   искать   кто-то   хорошо",499,3,False,False
8334,dying,12 янв 2015,"помогать   устраивать   личный   жизнь   подруга ,  свой   ниховать   нет",641,4,False,False
8335,dying,12 янв 2015,надоедать   весь .  один   тренировочка   радовать,664,9,False,False
8336,dying,12 янв 2015,сигарета   в   твой   губа   я   хотеть   быть   она,454,2,False,False
8337,dying,12 янв 2015,"- ты   рак ,  лола  -  я   просто   дотирать",306,0,False,False
8338,dying,12 янв 2015,"он   никогда   не   полюбить   ты , смиряться",449,4,False,False
8339,dying,12 янв 2015,весь   парень - лживый   тварь,456,2,False,False
8340,dying,12 янв 2015,"валить   к   она ,  а   я   пожалуйста   не   трогать",551,2,False,False
8341,dying,12 янв 2015,"все   ошибаться ,  даже   у   карандаш   быть   ластик",483,4,False,False
8342,dying,11 янв 2015,"я   не   хотеть   быть   твой   друг , я   хотеть   целовать   твой   шея .",532,8,False,False
8343,dying,11 янв 2015,диета   диета   дия   ди   д   два   двойной   чизбургер   и   кол   пожалуйста .,794,10,False,False
8344,dying,11 янв 2015,"подбухнуть , и   сразу   принцесса",593,1,False,False
8345,dying,11 янв 2015,"если   ты   похуй ,  зачем   ты   напоминать   o   себя ?   зачем   ты   возвращаться   ко   я ?   зачем   ты   давать   надежда ?   зачем   ты   все   это   делать ,  a   потом   уходить ?   зачем ?",712,9,False,False
8346,dying,11 янв 2015,любовь   доводить   до   чс,757,10,False,False
